dataset,day,direction,band_type,band_index,band_low,band_high,n_profiles,n_positions,rank,eigenvalue_fraction,ranked_periodogram_fraction
real,13,east_west,latitude_band,1,-3.0,-2.0,356,80,77,0.0014645007996576605,0.0014281264129066768
real,13,east_west,latitude_band,1,-3.0,-2.0,356,80,78,0.0014628440602026816,0.0014281264129066766
real,13,east_west,latitude_band,1,-3.0,-2.0,356,80,79,0.0013860659531632128,0.0013131107831809794
real,13,east_west,latitude_band,1,-3.0,-2.0,356,80,80,0.001383819562957772,0.0013131107831809794
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,1,0.20639854977383232,0.234282769035947
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,2,0.14256410933945154,0.10675283856219056
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,3,0.08527718897842795,0.10675283856219055
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,4,0.058811614011190394,0.05384018563537571
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,5,0.047595832851707806,0.0538401856353757
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,6,0.03693125332977497,0.030948806870267624
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,7,0.03044882681767085,0.030948806870267624
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,8,0.027388176630154425,0.02627595361484759
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,9,0.02405606163327284,0.02627595361484759
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,10,0.01967230753083775,0.016756661781858095
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,11,0.017294392840968755,0.016756661781858095
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,12,0.01595662499626745,0.013970472955818197
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,13,0.014597777288267205,0.013970472955818195
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,14,0.014030020080998892,0.01331824690400961
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,15,0.013617857564594124,0.01331824690400961
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,16,0.013276246273370484,0.01295936161871752
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,17,0.012363126116126789,0.01295936161871752
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,18,0.011468242907725266,0.011196892739763627
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,19,0.010493046325333539,0.011196892739763625
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,20,0.00915926627918406,0.008131252608781227
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,21,0.00829529903470817,0.008131252608781225
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,22,0.007855165303558264,0.007618244528840096
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,23,0.0078069146997252915,0.007618244528840096
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,24,0.007794074285473943,0.007584716616083737
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,25,0.007564003437326444,0.007584716616083737
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,26,0.007247107370777631,0.0068995653625180346
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,27,0.00642113182239757,0.0068995653625180346
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,28,0.005708281889901147,0.005881585138798963
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,29,0.005669634296652496,0.005881585138798963
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,30,0.005465310632825205,0.005070063546518364
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,31,0.005108742310614594,0.005070063546518363
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,32,0.004854943863053073,0.004608705076095093
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,33,0.004531981999376988,0.0046087050760950906
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,34,0.004499357831117052,0.004377795766529764
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,35,0.004498338186402064,0.004377795766529764
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,36,0.004283357439068444,0.004064068479833304
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,37,0.004073638103597716,0.004064068479833304
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,38,0.003915622228965706,0.0037943632815094787
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,39,0.0037161068531598833,0.0037943632815094787
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,40,0.0034420379111020317,0.003187414993411287
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,41,0.0032051634634998423,0.003187414993411286
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,42,0.0029696267692988255,0.002571363078752514
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,43,0.002704820497998964,0.0025713630787525133
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,44,0.0026028546815127637,0.0025510767590887517
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,45,0.0025649693172594664,0.0025510767590887517
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,46,0.0024907414616891998,0.0023804741226388882
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,47,0.002409363503861825,0.0023804741226388874
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,48,0.0023483200015169668,0.002272457505994879
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,49,0.0022551020951498274,0.0022724575059948787
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,50,0.002127268480064918,0.002089063527340728
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,51,0.0020963647032111064,0.002089063527340727
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,52,0.0020849722844129078,0.0020176392606182925
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,53,0.002018134405841047,0.0020176392606182925
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,54,0.0019935242983652726,0.001996356954086803
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,55,0.0019755031306689422,0.0019963569540868025
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,56,0.0019378864024107406,0.0019507851007956958
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,57,0.0018975439022352158,0.0019507851007956952
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,58,0.0018537759905636944,0.0017761502771269518
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,59,0.0018205012335043617,0.0017761502771269516
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,60,0.0017826241889830868,0.0017577426043736111
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,61,0.001767344843497944,0.001757742604373611
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,62,0.001728819458682884,0.001728154803997351
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,63,0.001727228618109998,0.0017281548039973507
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,64,0.0016888169719741955,0.0015261889664619182
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,65,0.0015724054794315797,0.0015261889664619174
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,66,0.0015222920121393997,0.0015223921769543494
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,67,0.0015197362562800229,0.0015223921769543488
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,68,0.001512797202457118,0.0015091648569542243
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,69,0.001508163828906082,0.0015082014856751605
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,70,0.001502322210241025,0.0015082014856751605
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,71,0.0014926025897434249,0.0014784115477043131
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,72,0.001486573673676422,0.0014784115477043122
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,73,0.001479096881761797,0.0014517780600275703
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,74,0.0014765843374345568,0.0014517780600275703
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,75,0.0014588850235653786,0.0014417390004589263
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,76,0.0014582059855698418,0.0014417390004589261
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,77,0.0014580145939039676,0.0014245017252716504
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,78,0.0014536315169183598,0.0014245017252716504
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,79,0.0014482373171665099,0.0014223600144132288
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,80,0.0014476093175293636,0.0014223600144132285
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,1,0.2973080942405236,0.36108036852751313
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,2,0.17096386565405564,0.10062323616411399
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,3,0.08336172516606985,0.10062323616411399
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,4,0.05053416123899366,0.04060632607747261
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,5,0.037327457864290876,0.04060632607747261
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,6,0.028667194569517305,0.023832988528078004
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,7,0.022902808449022243,0.023832988528078
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,8,0.01954764810930116,0.01820524910508813
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,9,0.01696636029481782,0.01820524910508813
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,10,0.014662666024059478,0.014429333297794616
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,11,0.014263407406586407,0.014429333297794613
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,12,0.013550607935701932,0.012355802587062268
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,13,0.011627231089295222,0.012355802587062264
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,14,0.010236433306689711,0.009676865360589386
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,15,0.009444998145521605,0.009676865360589385
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,16,0.0090661232944982,0.009184400000009583
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,17,0.008563974153053319,0.009184400000009583
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,18,0.007919216920460227,0.008005030413597838
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,19,0.007604955618785159,0.008005030413597838
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,20,0.007133012409004249,0.006947149388139046
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,21,0.00679758358461511,0.006947149388139043
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,22,0.006392890471755054,0.005987464858403175
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,23,0.005961559566526787,0.005987464858403175
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,24,0.005567680140013554,0.005414709051248224
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,25,0.0051259387254913675,0.005414709051248222
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,26,0.00512041545858708,0.004786046761803263
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,27,0.005011837547249515,0.004786046761803263
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,28,0.004693397971951028,0.004623191334349056
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,29,0.00449692511672433,0.004623191334349056
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,30,0.004343478273148216,0.004382269697226389
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,31,0.004161515143229522,0.004382269697226387
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,32,0.003859827316045516,0.0037490003950702254
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,33,0.0036871861255702116,0.0037490003950702254
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,34,0.0035060539832585994,0.0033195830820560157
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,35,0.00335898425525994,0.0033195830820560157
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,36,0.0033362816882438213,0.00328328708625507
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,37,0.003239656195601756,0.0032832870862550697
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,38,0.0030881038501975023,0.0029969259504398203
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,39,0.0029822496567635964,0.00299692595043982
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,40,0.002868742137280018,0.002690260516036148
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,41,0.002693098537917602,0.002690260516036148
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,42,0.00261172543117696,0.002621395149161854
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,43,0.0025527241315005914,0.0026213951491618538
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,44,0.0024776148012972737,0.002512234842931597
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,45,0.00243960235080815,0.0025122348429315964
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,46,0.0023368106186900136,0.0022647360822169367
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,47,0.002230409596221813,0.0022647360822169367
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,48,0.002183892538169118,0.002183278408877337
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,49,0.0021601174322806254,0.002183278408877337
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,50,0.00211819645687028,0.0020607056221157087
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,51,0.002065918186544581,0.0020607056221157087
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,52,0.002037053229443962,0.002031140829074517
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,53,0.002015542879393497,0.0020311408290745164
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,54,0.0019630502167340288,0.0019242219955295764
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,55,0.0018420300850330875,0.0019242219955295764
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,56,0.001836748024110549,0.0019099603392001376
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,57,0.0018233711528791094,0.0019099603392001376
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,58,0.0017845545796476058,0.001824984663860639
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,59,0.0017694809587823642,0.001824984663860639
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,60,0.0016808829637060439,0.0017559331855143943
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,61,0.0016807846314276407,0.001755933185514394
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,62,0.0016457788994452605,0.0016237356909295422
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,63,0.0015956905863078108,0.0016237356909295417
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,64,0.0015337567240841226,0.001484024393528479
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,65,0.001514862247587528,0.001484024393528479
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,66,0.0015070357268639502,0.001476192135647341
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,67,0.0014720266746716514,0.0014761921356473409
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,68,0.0014705387713517246,0.0014484500626487109
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,69,0.0014589278239487392,0.0014484500626487107
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,70,0.0014405473470364767,0.001401397768526378
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,71,0.0013804329008604704,0.0014013977685263773
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,72,0.0013783446359157223,0.0013703667232218728
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,73,0.0013645403786992374,0.0013703667232218728
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,74,0.0013457933530366083,0.0013580602032905692
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,75,0.001317802979601173,0.0013580602032905685
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,76,0.0012643657649618644,0.0012700641910558478
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,77,0.0012137507734999167,0.0012589599177067119
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,78,0.001212383257976081,0.001258959917706711
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,79,0.0011683809466744087,0.0012158859719003615
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,80,0.0011591823070822712,0.0012158859719003615
real,13,east_west,latitude_band,4,0.0,1.0,368,80,1,0.2779664671800086,0.3098724066917053
real,13,east_west,latitude_band,4,0.0,1.0,368,80,2,0.18035446193748633,0.10985432476680751
real,13,east_west,latitude_band,4,0.0,1.0,368,80,3,0.08641336989274341,0.10985432476680751
real,13,east_west,latitude_band,4,0.0,1.0,368,80,4,0.05605863667232007,0.054792468585049284
real,13,east_west,latitude_band,4,0.0,1.0,368,80,5,0.042189104788479516,0.054792468585049284
real,13,east_west,latitude_band,4,0.0,1.0,368,80,6,0.027099527719145658,0.02520413213410323
real,13,east_west,latitude_band,4,0.0,1.0,368,80,7,0.024036420247548252,0.025204132134103226
